filename,mean_ndvi,date,time,datetime
28_08_13_07_ndvi.png,0.1672,2025-08-28,13:07,2025-08-28 13:07
28_08_13_12_ndvi.png,0.1199,2025-08-28,13:12,2025-08-28 13:12
28_08_13_17_ndvi.png,0.1642,2025-08-28,13:17,2025-08-28 13:17
28_08_13_22_ndvi.png,0.1162,2025-08-28,13:22,2025-08-28 13:22
28_08_13_27_ndvi.png,0.3452,2025-08-28,13:27,2025-08-28 13:27
28_08_13_32_ndvi.png,0.2054,2025-08-28,13:32,2025-08-28 13:32
28_08_13_37_ndvi.png,0.0179,2025-08-28,13:37,2025-08-28 13:37
28_08_13_42_ndvi.png,-0.4574,2025-08-28,13:42,2025-08-28 13:42
28_08_13_47_ndvi.png,0.1443,2025-08-28,13:47,2025-08-28 13:47
28_08_13_52_ndvi.png,0.0871,2025-08-28,13:52,2025-08-28 13:52
28_08_13_57_ndvi.png,0.1419,2025-08-28,13:57,2025-08-28 13:57
28_08_14_02_ndvi.png,0.1819,2025-08-28,14:02,2025-08-28 14:02
28_08_14_07_ndvi.png,0.1128,2025-08-28,14:07,2025-08-28 14:07
28_08_14_12_ndvi.png,0.1551,2025-08-28,14:12,2025-08-28 14:12
28_08_14_17_ndvi.png,0.1535,2025-08-28,14:17,2025-08-28 14:17
28_08_14_22_ndvi.png,0.1538,2025-08-28,14:22,2025-08-28 14:22
28_08_14_27_ndvi.png,0.1526,2025-08-28,14:27,2025-08-28 14:27
28_08_14_32_ndvi.png,0.1092,2025-08-28,14:32,2025-08-28 14:32
28_08_14_37_ndvi.png,0.0593,2025-08-28,14:37,2025-08-28 14:37
28_08_14_42_ndvi.png,0.1234,2025-08-28,14:42,2025-08-28 14:42
28_08_14_47_ndvi.png,-0.2467,2025-08-28,14:47,2025-08-28 14:47
28_08_14_52_ndvi.png,0.0242,2025-08-28,14:52,2025-08-28 14:52
28_08_14_57_ndvi.png,-0.0130,2025-08-28,14:57,2025-08-28 14:57
28_08_15_03_ndvi.png,0.1700,2025-08-28,15:03,2025-08-28 15:03
28_08_15_08_ndvi.png,0.0316,2025-08-28,15:08,2025-08-28 15:08
28_08_15_13_ndvi.png,0.1087,2025-08-28,15:13,2025-08-28 15:13
28_08_15_18_ndvi.png,0.0468,2025-08-28,15:18,2025-08-28 15:18
28_08_15_23_ndvi.png,0.1610,2025-08-28,15:23,2025-08-28 15:23
