filename,mean_ndvi,date,time,datetime
28_08_14_12_ndvi.png,0.2396,2025-08-28,14:12,2025-08-28 14:12
28_08_14_17_ndvi.png,0.2375,2025-08-28,14:17,2025-08-28 14:17
28_08_14_22_ndvi.png,0.3871,2025-08-28,14:22,2025-08-28 14:22
28_08_14_27_ndvi.png,0.1545,2025-08-28,14:27,2025-08-28 14:27
28_08_14_32_ndvi.png,0.0669,2025-08-28,14:32,2025-08-28 14:32
28_08_14_37_ndvi.png,0.2220,2025-08-28,14:37,2025-08-28 14:37
28_08_14_42_ndvi.png,0.4369,2025-08-28,14:42,2025-08-28 14:42
28_08_14_47_ndvi.png,0.8400,2025-08-28,14:47,2025-08-28 14:47
28_08_14_52_ndvi.png,0.5534,2025-08-28,14:52,2025-08-28 14:52
28_08_14_57_ndvi.png,0.7067,2025-08-28,14:57,2025-08-28 14:57
28_08_15_03_ndvi.png,0.3245,2025-08-28,15:03,2025-08-28 15:03
28_08_15_08_ndvi.png,0.4681,2025-08-28,15:08,2025-08-28 15:08
28_08_15_13_ndvi.png,0.3680,2025-08-28,15:13,2025-08-28 15:13
28_08_15_18_ndvi.png,0.3269,2025-08-28,15:18,2025-08-28 15:18
28_08_15_23_ndvi.png,0.3713,2025-08-28,15:23,2025-08-28 15:23
28_08_15_28_ndvi.png,0.3616,2025-08-28,15:28,2025-08-28 15:28
